GSM367804.CEL	GSM367805.CEL	GSM367806.CEL	GSM367807.CEL	GSM367808.CEL	GSM367809.CEL	GSM367810.CEL	GSM367811.CEL	GSM367812.CEL	GSM367813.CEL	GSM367814.CEL	GSM367815.CEL	GSM367816.CEL	GSM367817.CEL	GSM367818.CEL	GSM367819.CEL	GSM367820.CEL	GSM367821.CEL	GSM367822.CEL	GSM367823.CEL	GSM367824.CEL	GSM367825.CEL	GSM367826.CEL
100130705_at	6.47808018361993	5.88624155292682	6.36742744103144	6.5690367269466	6.08106457629584	6.10002543843609	6.53029639740455	6.72486301628999	6.78687240631618	6.20479854504346	6.72757330104079	6.04671009626478	6.00243805161316	6.50876988823884	6.54314877695955	6.43071386023379	6.4909321598194	6.30540286021692	6.27565494645035	6.43119399184776	6.47300537845529	6.57802877008794	6.55690207336301
100130733_at	4.93116712958992	4.51115734625004	4.96960180952941	4.66983383321146	4.83989339297468	4.59127599078227	4.79289651016728	4.76162536260353	4.89275081042173	5.15557935071052	4.96960180952941	5.26989881881243	4.6212700925482	4.90086147462815	5.06676579148415	5.16285140827602	4.99846256896294	5.09976560716626	5.06942450906153	4.69674794779802	5.16017836796878	4.96960180952941	5.12896961746671
100130889_at	4.57217276499019	4.72590995203221	4.59470927999366	4.58728081230373	4.43458029678508	4.79453266677356	4.59248790073053	4.42040381763569	4.46736258064792	4.30890719639788	4.4370327192726	4.20534299312302	4.44162001280066	4.76445461910323	4.58292831408302	4.45449173869954	4.72816536246788	4.1903017853428	4.48713799935007	4.83160186668332	4.50781056417557	4.61780001617275	4.67517834786603
100130890_at	5.21207156430756	5.12899210006342	5.25365251359005	5.20338851048612	4.8499841944655	4.75811128896165	5.06933102680587	5.31845763074134	5.58059184636512	4.82604759792434	4.98785630935016	5.03674379283333	4.62547610410047	5.67343523420642	4.87121995495582	4.94473057756018	5.35246789106572	4.6308665928659	5.12355696989638	4.89517763551611	5.33198334634258	5.94243561353893	5.29371871967343
100130933_at	6.42079385827863	7.21470993439195	6.45529468153055	6.59352715770553	6.91372793598433	6.85071962765324	6.95532227238165	6.77139413962249	6.80783923613689	6.43111137863922	6.70353417013829	6.80287901806607	6.80736866307669	6.63064605617597	6.79610667772338	6.73306645769942	6.77139413962249	7.02427138180518	6.56628024516946	7.01193592322322	6.95201184882459	6.58223105279128	6.8199287109875
100130964_at	3.64623944207486	3.56809982798554	3.52730497009972	3.87767149171417	3.59095546180336	3.30127542805461	3.67254691726637	3.74902566785974	3.79045406183743	3.66825001020344	3.72496587135929	3.68498029279843	3.40942133776547	3.77675169505136	3.75328441862641	3.71982944614777	3.83151750381008	3.54547762348898	3.80654120885188	3.68532533080933	3.68532533080933	3.69787913339014	3.71475693364293
100130967_at	4.49877639095536	4.31122490128165	4.3675661426986	4.51601691420747	4.02527848760281	4.09606899364078	4.33799522553125	4.78728406205175	4.75876444132211	4.25443534442867	4.32598091017471	4.26029992661694	4.0002958604841	4.53232199492476	4.46923898507589	4.3675661426986	4.30328720868071	4.31788927088331	4.23154984732716	4.14931021139909	4.3675661426986	4.69297684676098	4.55944876697355
100130987_at	5.91462323884619	7.63984443296454	5.44376497227416	6.03030837529497	6.44865543960977	7.35092079561017	6.33733579310558	6.38970559697977	6.19663884357564	5.70676349266717	6.25858675891936	5.94695619705924	7.73657777182006	6.25858675891936	5.75481026379094	6.26588983738706	5.70433951352602	6.8325841420837	5.65344605258824	7.07970034259563	5.57101249037126	6.100263902461	5.81411618241856
100131017_at	6.99214685374056	7.71171756700409	6.98309550254485	7.07143631333112	7.0882284411307	7.58563453108082	7.20914118594321	7.11648121647468	6.94340363291901	6.96235125336756	7.08676222457627	6.92789295845147	7.37603942597747	7.08281712270103	7.10510083878722	7.07721619034956	7.18103758510129	7.26427911809663	6.91468369853309	7.67187065386239	7.02320321437446	6.80635673345287	7.10429062751968
100131067_at	4.48539804794698	4.74402942261796	4.44025626415475	4.57704667219209	4.54440334501491	4.51324398543664	4.58510616243604	4.45339258032453	4.61807758264986	4.43173919128373	4.41957146342861	4.48073798102758	4.53641396389843	4.42933045018595	4.39955378840763	4.46738830996726	4.46650336730034	4.44239394922769	4.40204384706614	4.63699424228033	4.44744890701711	4.5875492548142	4.51415511411187
100131096_at	5.94323141569603	5.60701829225067	5.64384395453405	6.00731064628183	6.02499734741974	5.91284889654615	6.14323904449351	6.33709743863527	5.90754855162671	6.0968436469377	5.9607577837521	5.87833289789815	6.01777104909203	6.10626658584641	5.8311414915793	6.00270059445331	6.05278659680287	6.02230321208933	5.85325082408852	5.91295242187657	6.36715068806016	5.96185515443373	6.28301258942711
100131117_at	5.12131662539145	5.96928736526292	5.08258120573376	5.06926731999322	5.42418954951288	5.29895785376083	5.01734877253918	5.00133909511429	5.01147174894428	5.07366549541436	5.40410377097471	5.16087620360817	5.24543901654387	4.8406540964708	5.36352197167297	5.46347499339495	5.40901013081327	5.18263471703455	5.16087620360817	5.62270638723741	4.9956791511694	4.96619597314184	5.07681054591164
100131138_at	3.84982209084939	4.16912642206565	3.99544161487579	3.78446912628548	4.56200135093224	4.56627708402761	4.2207820217811	4.00582249226064	3.94330763787063	4.66808527263937	4.22440825116799	4.28982432930718	4.2927611489221	4.07150836678179	4.18105835839807	4.24166491458711	4.04395833492526	4.32640310951929	4.51881782323452	3.78876400252711	3.92997246232651	3.85223522504264	4.00241969912129
100131187_at	7.9925501772984	7.2971603231203	7.50282020831436	7.75986061608186	8.24057789021249	8.06115036997662	8.22324789753271	7.94244494947943	7.46085670586276	7.77956940598031	7.16466355407089	8.26222459653884	7.87110008928194	7.59996747144945	8.49231032287011	7.85695567105093	8.1058930967093	8.27606910430654	7.57367078367043	7.87616200719081	7.91053314134055	7.84942129047178	7.34034180493871
100131211_at	5.70472923395619	5.87369342007746	5.55284015147527	5.83358501987579	5.748181265546	6.16768680615699	5.58788189316973	5.66710704802194	5.74162496729347	5.56679662334132	5.60250018820802	5.63608542604708	6.04957948961551	5.91796703015764	5.70196771695244	5.55841318420003	5.9028283539198	5.77052439268746	5.67344180041283	6.37140595413116	5.74162496729347	5.84256936051616	5.80730224731949
100131213_at	6.47658093603696	6.54156820301794	6.23926960368069	6.50051576304455	6.66995298329023	6.81045477703958	6.42249540156337	6.36031249995844	6.59649682096435	6.28573922293164	6.31848407361391	6.17952469103407	6.44987093362468	6.42611313616793	6.43452183635934	6.15566267772643	6.39355719128605	6.19575022321389	6.17284438699829	6.72670840475451	6.31939703846334	6.43300955246375	6.44643809891595
100131303_at	7.94006127240999	7.98540688671973	7.82109198598793	7.87812151961812	8.13356469976687	7.96146035646287	8.30244552617483	8.09774500351768	7.76492331457497	7.86834106845473	7.92168372859371	7.72090616063597	7.59722153625045	7.76104425045715	7.78781535644964	8.06440305367564	7.96510287006831	7.86407025027489	7.71109211351928	8.08626319424815	7.915589735029	7.78109369168912	8.01990022816953
100131454_at	5.30356233395963	5.66594795499922	5.29235861451502	5.13204899622548	5.42585099772877	5.52282043773174	5.21465082748601	5.34633898732202	5.25246641635677	5.32810184132196	5.24580019538275	5.20645930338389	5.77385513434456	5.39258380962643	5.36379052494532	5.32765015485298	5.24869545030386	5.1979740138366	5.28359963050967	5.59308602978038	5.29515180420118	5.25029215578527	5.36442027325331
100131556_at	6.44984838330446	6.47009371808569	6.8304035338774	6.20853670392834	6.80175909506405	7.56411332459945	6.0321290093742	6.2501902626242	5.96725057778706	6.50272721632373	7.14792399459202	6.87752897285976	7.10000930539344	5.82942084117972	6.7494464913434	6.31133360396599	6.41659490713619	7.23558108000585	6.57169939446314	6.31252435687292	5.94842493567352	6.50272721632373	6.26834739337057
100131561_at	7.0130766849999	6.95102041866883	6.80029189598755	6.87189980616529	6.86340581495651	7.16496319899724	6.98097072592051	7.04014307088082	6.88764358456377	6.95102041866883	6.94432592618637	6.9576666876672	6.89006643909309	7.03865071044311	6.89416754089144	7.05930230346169	7.00138461554038	6.96306562605103	6.88862485676149	7.18619228713557	7.03342581041345	7.06347980383255	6.99993886527017
100131564_at	9.00741124503072	8.99801596133941	9.13186421005473	8.78288908866187	9.21131879002419	8.66735840585906	8.56086976340234	8.88116237016758	9.0712653806277	8.9325288408962	8.63982924474691	9.35946411739172	8.95758189116927	8.98979620902895	9.11331409627202	9.03009861428358	8.83502433830704	9.31680109167836	8.63031216437332	8.97250924550867	8.70909451308209	8.90063679871539	8.99477544220004
100131733_at	4.86006732265408	5.44935372283514	5.04682174027309	5.06449106025878	5.28898439910144	5.62793079522782	5.06849591388011	5.18819710568494	5.1644791437962	5.11299702917761	5.19297250503406	5.04455210124669	5.11629075464804	5.03593550986418	5.01902761866713	5.08834127608813	5.01961825202845	5.32873901656855	5.05769088133783	5.49426525745277	5.06931761327438	4.97220232192834	5.0845720540889
100131755_at	4.04425187968403	4.00335282007842	4.03871768025172	4.233656045956	3.81012600719829	3.76329961841581	4.03871768025172	4.19864383356799	4.07720482934459	3.9643211476909	4.04364016309702	4.03507170785276	4.08403725341895	4.04051982742999	3.91411758972295	3.89626097000204	4.48561021040252	3.96302241448724	3.91413857245644	3.68087231590255	3.90521272805405	4.15371042545191	3.96958068562292
100131801_at	6.8755338068307	6.99523374547549	7.09404436626002	6.63717573310702	7.50038112441605	6.9261485302614	7.07606249518643	6.85812035731984	6.52482101972004	7.37933878003167	7.77450007977479	6.70986346972146	7.31445216921781	6.68527768345512	7.08403018405418	7.01740798415838	7.1197676010906	7.17576250286099	7.22925457895128	6.98651569863157	6.43102011592797	6.48462103817516	6.64798668743894
100131827_at	5.96739788296835	5.78572318345526	5.95393990432041	5.73817752345462	5.83877579229142	5.67024524955114	5.70549872940768	5.99922991960325	5.61982267668884	6.02275740226169	5.65290456092127	5.60928217020573	5.69821155525403	5.83989286863742	6.05051505624613	5.80150160786015	5.74320150755809	5.41985042408693	5.63745103309144	6.177346141498	6.09253081850063	5.5658583543731	5.43868139848755
100131897_at	4.52452305169036	4.54628041918258	4.33313244082423	4.55648728042992	4.31630862026086	3.95806010257642	4.33630749590397	4.5367554287006	4.78680322827678	4.31696240515803	4.22718539684813	4.31244216105155	4.44765340863115	4.50279036027918	4.73201042070726	4.3679307109726	4.64152446328706	4.16019558156341	4.26169948235497	4.9074716738911	4.38301565894366	4.55539188904471	4.57413383735027
100131998_at	4.1540449273559	3.92220388295183	4.27577549020108	4.041336919823	4.01181019038623	3.85087764215968	3.81853983148352	3.8509286499018	3.78469831569429	4.08417396612127	4.1397576714127	3.98161199542268	4.15388084950237	3.96390787959761	4.06936360554464	4.01232232778366	4.10538897189942	3.8486772980107	4.37170567621328	3.84863015573473	3.73983501022879	3.92491538879711	3.86070072036381
100132057_at	8.89959189978997	9.03046898071229	8.52617020104918	8.70065637756662	8.60403039556181	8.86398696885402	8.71743333912412	8.68524979549545	8.72982204408635	8.59538423368581	8.59816005335185	8.58436483450165	8.93752899347242	8.68852019943084	8.69656497180463	8.57304141741878	8.5239046724131	8.58155333493144	8.50434856914811	9.23929807069718	8.6429543332902	8.81591953134354	8.67675870972487
100132074_at	7.46404493230633	7.26926214632347	7.37829017389412	7.69674267262125	7.89509274792312	7.22013787788144	7.46717554887708	6.80671899641156	7.6516609004053	7.51006616884858	7.43144384779717	7.65628489615405	7.49605714005415	7.17654946897501	7.42617395682063	7.53326634728487	7.50214007417076	7.1035045479345	7.52662637045096	6.99141082397796	7.131617521611	6.91659608389288	7.09742432456609
100132234_at	5.25179692221551	4.97747697553242	4.90208919798874	5.48219909096878	4.74238885563956	4.79654990319035	4.9185754949032	5.39695280385221	5.46391729252352	4.69338755446191	4.86540111058902	4.84826775488874	4.65873092302504	5.20155609033076	5.09282838816273	4.96401484225788	4.95230878170098	4.66581925979131	4.81171690813126	5.1459173355942	5.09435678462714	5.3771798678083	5.31752038105792
100132386_at	6.44915967030869	5.91933973234022	5.88493283616073	5.92133815405814	5.44658227296787	5.5445462428958	6.08495580028264	6.14713137218699	6.43023813827556	6.01765821107756	5.53027969771574	5.89351106527291	6.01735330912974	6.42600739804176	6.47620814053776	6.0930596516077	6.43812285324912	5.49452240234951	5.68592323549802	6.20429743374497	6.5099325342779	6.43590102379748	6.36086891499335
100132464_at	4.6478488180145	6.15375058554089	5.04948380588346	4.43559791319274	5.85061257282031	6.09173507589769	5.0256868614686	4.9577972803199	5.0078460473793	5.06992962970115	5.16347676671225	4.89085118284936	5.57483928082918	4.74886162398472	4.97242682537484	5.08263994144833	4.78851697857943	5.64670631873781	4.95651445152899	6.18652051974382	4.87788546158423	4.6765969585919	5.03708372554609
100132618_at	4.38985754208486	4.37293784252083	4.41727511726445	4.34329253055065	4.70966277308251	4.82122053983341	4.6745741469842	4.62698222463358	4.37267745623649	4.40945241935445	4.46939617139394	4.29980708416569	4.22359758306916	4.45157209884682	4.53259062052893	4.51228824811769	4.31946346598283	4.7063582515869	4.29216426645323	4.54563741574999	4.63917826822707	4.46270337751885	4.5312658545035
100132815_at	4.60075439789951	4.66506184594116	4.83972542574722	4.78599610148262	4.78850221694736	4.88678655421015	4.74879377721034	4.71713964129956	4.51965316419785	4.60003049088101	4.71611391458653	4.56024526833948	4.92916391983459	4.41259474774014	4.78893789532063	4.45362292611252	4.72667921717126	5.23523463716118	4.75061281584347	4.76109828937555	4.93168648576943	4.56818917666873	4.63290501788662
100132891_at	4.18349257105304	4.16652622018034	4.28925608576292	4.01920493818993	3.97005835271365	4.04272190409804	4.06935937832106	4.04017115901906	3.89707866152418	3.93848752887724	3.6883488288916	4.31954652890637	3.9490379593335	4.12811834531881	4.17931513103964	4.01920493818993	3.84093010797526	3.84999557507571	3.90014199521522	3.97902457772894	4.01920493818993	4.03740048513791	4.02967609969694
100132911_at	6.05519265803776	5.68332264009522	6.03871591263695	6.15559441850379	6.02798398024774	6.16710875933319	5.92975291158973	6.0061448922324	6.1812757410048	5.902275518401	6.02798398024774	5.83094194911483	5.86005086868038	6.23943126645421	6.17489032548424	6.01450409502617	6.02798398024774	5.94795575711192	5.90838667500836	6.02798398024774	5.91549538013852	6.10662764559362	6.32093481211116
100133311_at	5.33252009978236	5.14357460276078	4.96288342115228	5.24288796760515	5.25240715383131	5.3438971356759	5.56265037334452	5.30522060782956	5.30608724644546	5.16450669923092	5.19050765697011	4.99349662903627	4.96442485965796	5.18733371701796	5.37582086496076	5.17859572903869	5.17474560478854	5.32316722855894	5.175231341192	5.01153629974494	5.03608225611118	5.19533326896297	5.48429878988609
100133319_at	3.59775306679631	3.61295447417607	3.36328795466373	3.51634347049771	3.52271381928637	3.66341186824087	3.44346612554759	3.49645197543243	3.62468319407818	3.41370321490544	3.51592776539738	3.43366667700189	3.49990517864389	3.56149731825841	3.57103803799534	3.49841039683387	3.63529449835527	3.4212054513846	3.40167891301478	3.50129204198103	3.58253347805791	3.44805276938591	3.36041021375699
100133985_at	7.10925397274158	6.81530942522522	6.85826605461174	7.0857404445173	6.88807524720303	6.91303950060732	6.98254121767162	6.77757561861473	7.07279208242094	6.7086239211056	6.84081227660357	6.99288411160827	6.8127648797396	7.19496600041252	7.04631302342558	7.10000346412331	7.11701866487144	6.94022179127872	6.79236120153018	6.79144148044762	7.31877368149707	7.12090519025575	7.01821867061956
100134040_at	7.24692974642207	7.02239541473815	6.68398574277963	7.03778049799801	6.88078630448787	6.47143719510385	7.24364863311198	7.02239541473815	7.38787780999219	6.7700318774885	6.93009646273138	7.26622637902918	6.71559179092668	7.15295328185636	7.00073316561639	6.86279159482551	6.98908867677142	6.87750239874878	7.3456575859592	6.95286106434342	7.33333876574277	7.07603244976244	7.35357815174876
100134229_at	6.57399613285612	6.49014810956061	6.65128613560619	6.5542616258243	6.77456426591676	6.63919796494039	6.90850392754669	6.58411143258007	6.74787497135188	6.91335122595536	6.95867255053407	6.94057047168994	6.92359744970836	6.67538589347493	6.94680566283598	7.00257527200254	6.90749350181708	7.21178584098402	6.89450070460159	7.00541780217393	6.7398437624893	6.79716599523099	6.94499993848606
